'Hold Hands','Normal','Status','Makes the user and an ally very happy.',NULL,NULL,40,NULL,NULL,6
'Hone Claws','Dark','Status','Raises user's Attack and Accuracy.',NULL,NULL,15,NULL,NULL,5
'Horn Attack','Normal','Physical','',65,100,25,NULL,NULL,1
'Horn Drill','Normal','Physical','"One-Hit-KO', if it hits.",NULL,NULL,5,NULL,NULL,1
'Horn Leech','Grass','Physical','User recovers half the HP inflicted on opponent.',75,100,10,NULL,NULL,5
'Howl','Normal','Status','Raises user's Attack.',NULL,NULL,40,NULL,NULL,3
'Hurricane','Flying','Special','May confuse opponent.',110,70,10,NULL,30,5
'Hydro Cannon','Water','Special','User must recharge next turn.',150,90,5,NULL,NULL,3
'Hydro Pump','Water','Special','',110,80,5,NULL,NULL,1
'Hydro Vortex','Water','Z-Move','Water type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Hyper Beam','Normal','Special','User must recharge next turn.',150,90,5,TM15,NULL,1
'Hyper Fang','Normal','Physical','May cause flinching.',80,90,15,NULL,10,1
'Hyper Voice','Normal','Special','',90,100,10,NULL,NULL,3
'Hyperspace Fury','Dark','Physical','Lowers user's Defense. Can strike through Protect/Detect.',100,∞,5,NULL,NULL,6
'Hyperspace Hole','Psychic','Special','Can strike through Protect/Detect.',80,∞,5,NULL,NULL,6
'Hypnosis','Psychic','Status','Puts opponent to sleep.',NULL,60,20,NULL,NULL,1
'Ice Ball','Ice','Physical','Doubles in power each turn for 5 turns.',30,90,20,NULL,NULL,3
'Ice Beam','Ice','Special','May freeze opponent.',90,100,10,TM13,10,1
'Ice Burn','Ice','Special','"Charges on first turn', attacks on second. May burn opponent.",140,90,5,NULL,30,5
'Ice Fang','Ice','Physical','May cause flinching and/or freeze opponent.',65,95,15,NULL,10,4
'Ice Hammer','Ice','Physical','"The user swings and hits with its strong', heavy fist. It lowers the user's Speed, however.",100,90,10,NULL,NULL,7
'Ice Punch','Ice','Physical','May freeze opponent.',75,100,15,NULL,10,1
'Ice Shard','Ice','Physical','User attacks first.',40,100,30,NULL,NULL,4
'Icicle Crash','Ice','Physical','May cause flinching.',85,90,10,NULL,30,5
'Icicle Spear','Ice','Physical','Hits 2-5 times in one turn.',25,100,30,NULL,NULL,3
'Icy Wind','Ice','Special','Lowers opponent's Speed.',55,95,15,NULL,100,2
'Imprison','Psychic','Status','Opponent is unable to use moves that the user also knows.',NULL,NULL,10,NULL,NULL,3
'Incinerate','Fire','Special','Destroys the target's held berry.',60,100,15,NULL,NULL,5
'Inferno','Fire','Special','Burns opponent.',100,50,5,NULL,100,5
'Inferno Overdrive','Fire','Z-Move','Fire type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Infestation','Bug','Special','"Traps opponent', damaging them for 4-5 turns.",20,100,20,TM83,NULL,6
'Ingrain','Grass','Status','User restores HP each turn. User cannot escape/switch.',NULL,NULL,20,NULL,NULL,3
'Instruct','Psychic','Status','Allows an ally to use a move instead.',NULL,NULL,15,NULL,NULL,7
'Ion Deluge','Electric','Status','Changes Normal-type moves to Electric-type.',NULL,NULL,25,NULL,NULL,6
'Iron Defense','Steel','Status','Sharply raises user's Defense.',NULL,NULL,15,NULL,NULL,3
'Iron Head','Steel','Physical','May cause flinching.',80,100,15,NULL,30,4
'Iron Tail','Steel','Physical','May lower opponent's Defense.',100,75,15,NULL,10,2
'Judgment','Normal','Special','Type depends on the Arceus Plate being held.',100,100,10,NULL,NULL,4
'Jump Kick','Fighting','Physical','"If it misses', the user loses half their HP.",100,95,10,NULL,NULL,1
'Karate Chop','Fighting','Physical','High critical hit ratio.',50,100,25,NULL,NULL,1
'Kinesis','Psychic','Status','Lowers opponent's Accuracy.',NULL,80,15,NULL,NULL,1
'King's Shield','Steel','Status','Protects the user and lowers opponent's Attack on contact.',NULL,NULL,10,NULL,NULL,6
'Knock Off','Dark','Physical','Removes opponent's held item for the rest of the battle.',65,100,20,NULL,NULL,3
'Land's Wrath','Ground','Physical','',90,100,10,NULL,NULL,6
'Laser Focus','Normal','Status','User's next attack is guaranteed to result in a critical hit.',NULL,NULL,30,NULL,NULL,7
'Last Resort','Normal','Physical','Can only be used after all other moves are used.',140,100,5,NULL,NULL,4
'Lava Plume','Fire','Special','May burn opponent.',80,100,15,NULL,30,4
'Leaf Blade','Grass','Physical','High critical hit ratio.',90,100,15,NULL,NULL,3
'Leaf Storm','Grass','Special','Sharply lowers user's Special Attack.',130,90,5,NULL,NULL,4
'Leaf Tornado','Grass','Special','May lower opponent's Accuracy.',65,90,10,NULL,30,5
'Leafage','Grass','Physical','Strikes opponent with leaves.',40,100,40,NULL,NULL,7
'Leech Life','Bug','Physical','User recovers half the HP inflicted on opponent.',80,100,10,TM28,NULL,1
'Leech Seed','Grass','Status','Drains HP from opponent each turn.',NULL,90,10,NULL,NULL,1
'Leer','Normal','Status','Lowers opponent's Defense.',NULL,100,30,NULL,NULL,1
'Let's Snuggle Forever','Fairy','Physical','Mimikyu-exclusive Z-Move.',190,NULL,1,NULL,NULL,7
'Lick','Ghost','Physical','May paralyze opponent.',30,100,30,NULL,30,1
'Light of Ruin','Fairy','Special','User receives recoil damage.',140,90,5,NULL,NULL,6
'Light Screen','Psychic','Status','Halves damage from Special attacks for 5 turns.',NULL,NULL,30,TM16,NULL,1
'Light That Burns the Sky','Psychic','Special','Ultra Necrozma-exclusive Z-Move. Ignores target's ability; uses highest Attack stat.',200,NULL,1,NULL,NULL,7
'Liquidation','Water','Physical','The user slams into the target using a full-force blast of water. This may also lower the target's Defense stat.',85,100,10,NULL,NULL,7
'Lock-On','Normal','Status','User's next attack is guaranteed to hit.',NULL,NULL,5,NULL,NULL,2
'Lovely Kiss','Normal','Status','Puts opponent to sleep.',NULL,75,10,NULL,NULL,1
'Low Kick','Fighting','Physical','"The heavier the opponent', the stronger the attack.",NULL,100,20,NULL,NULL,1
'Low Sweep','Fighting','Physical','Lowers opponent's Speed.',65,100,20,TM47,100,5
'Lucky Chant','Normal','Status','Opponent cannot land critical hits for 5 turns.',NULL,NULL,30,NULL,NULL,4
'Lunar Dance','Psychic','Status','The user faints but the next Pokémon released is fully healed.',NULL,NULL,10,NULL,NULL,4
'Lunge','Bug','Physical','"The user makes a lunge at the target', attacking with full force. This also lowers the target's Attack stat.",80,100,15,NULL,NULL,7
'Luster Purge','Psychic','Special','May lower opponent's Special Defense.',70,100,5,NULL,50,3
'Mach Punch','Fighting','Physical','User attacks first.',40,100,30,NULL,NULL,2
'Magic Coat','Psychic','Status','Reflects moves that cause status conditions back to the attacker.',NULL,NULL,15,NULL,NULL,3
'Magic Room','Psychic','Status','Suppresses the effects of held items for five turns.',NULL,NULL,10,NULL,NULL,5
'Magical Leaf','Grass','Special','Ignores Accuracy and Evasiveness.',60,∞,20,NULL,NULL,3
'Magma Storm','Fire','Special','"Traps opponent', damaging them for 4-5 turns.",100,75,5,NULL,NULL,4
'Magnet Bomb','Steel','Physical','Ignores Accuracy and Evasiveness.',60,∞,20,NULL,NULL,4
'Magnet Rise','Electric','Status','User becomes immune to Ground-type moves for 5 turns.',NULL,NULL,10,NULL,NULL,4
'Magnetic Flux','Electric','Status','Raises Defense and Sp. Defense of Plus/Minus Pokémon.',NULL,NULL,20,NULL,NULL,6
'Magnitude','Ground','Physical','Hits with random power.',NULL,100,30,NULL,NULL,2
'Malicious Moonsault','Dark','Physical','Incineroar-exclusive Z-Move.',180,NULL,1,NULL,NULL,7
'Mat Block','Fighting','Status','Protects teammates from damaging moves.',NULL,NULL,10,NULL,NULL,6
'Me First','Normal','Status','User copies the opponent's attack with 1.5× power.',NULL,NULL,20,NULL,NULL,4
'Mean Look','Normal','Status','Opponent cannot flee or switch.',NULL,NULL,5,NULL,NULL,2
'Meditate','Psychic','Status','Raises user's Attack.',NULL,NULL,40,NULL,NULL,1
'Mega Drain','Grass','Special','User recovers half the HP inflicted on opponent.',40,100,15,NULL,NULL,1
'Mega Kick','Normal','Physical','',120,75,5,NULL,NULL,1
'Mega Punch','Normal','Physical','',80,85,20,NULL,NULL,1
'Megahorn','Bug','Physical','',120,85,10,NULL,NULL,2
'Memento','Dark','Status','"User faints', sharply lowers opponent's Attack and Special Attack.",NULL,100,10,NULL,NULL,3
'Menacing Moonraze Maelstrom','Ghost','Special','Lunala-exclusive Z-Move.',200,NULL,1,NULL,NULL,7
'Metal Burst','Steel','Physical','Deals damage equal to 1.5x opponent's attack.',NULL,100,10,NULL,NULL,4
'Metal Claw','Steel','Physical','May raise user's Attack.',50,95,35,NULL,10,2
'Metal Sound','Steel','Status','Sharply lowers opponent's Special Defense.',NULL,85,40,NULL,NULL,3
'Meteor Mash','Steel','Physical','May raise user's Attack.',90,90,10,NULL,20,3
'Metronome','Normal','Status','User performs almost any move in the game at random.',NULL,NULL,10,NULL,NULL,1
'Milk Drink','Normal','Status','User recovers half its max HP.',NULL,NULL,10,NULL,NULL,2
'Mimic','Normal','Status','Copies the opponent's last move.',NULL,NULL,10,NULL,NULL,1
'Mind Blown','Fire','Status','User receives recoil damage.',150,100,5,NULL,NULL,7
'Mind Reader','Normal','Status','User's next attack is guaranteed to hit.',NULL,NULL,5,NULL,NULL,2
'Minimize','Normal','Status','Sharply raises user's Evasiveness.',NULL,NULL,10,NULL,NULL,1
'Miracle Eye','Psychic','Status','"Resets opponent's Evasiveness', removes Dark's Psychic immunity.",NULL,NULL,40,NULL,NULL,4
'Mirror Coat','Psychic','Special','"When hit by a Special Attack', user strikes back with 2x power.",NULL,100,20,NULL,NULL,2
'Mirror Move','Flying','Status','User performs the opponent's last move.',NULL,NULL,20,NULL,NULL,1
'Mirror Shot','Steel','Special','May lower opponent's Accuracy.',65,85,10,NULL,30,4
'Mist','Ice','Status','User's stats cannot be changed for a period of time.',NULL,NULL,30,NULL,NULL,1
'Mist Ball','Psychic','Status','May lower opponent's Special Attack.',70,100,5,NULL,50,3
'Misty Terrain','Fairy','Status','Protects the field from status conditions for 5 turns.',NULL,NULL,10,NULL,NULL,6
'Moonblast','Fairy','Special','May lower opponent's Special Attack.',95,100,15,NULL,30,6
'Moongeist Beam','Ghost','Special','Ignores the target's ability.',100,100,5,NULL,NULL,7
'Moonlight','Fairy','Status','User recovers HP. Amount varies with the weather.',NULL,NULL,5,NULL,NULL,2
'Morning Sun','Normal','Status','User recovers HP. Amount varies with the weather.',NULL,NULL,5,NULL,NULL,2
'Mud Bomb','Ground','Special','May lower opponent's Accuracy.',65,85,10,NULL,30,4
'Mud Shot','Ground','Special','Lowers opponent's Speed.',55,95,15,NULL,100,3
'Mud Sport','Ground','Status','Weakens the power of Electric-type moves.',NULL,NULL,15,NULL,NULL,3
'Muddy Water','Water','Special','May lower opponent's Accuracy.',90,85,10,NULL,30,3
'Mud-Slap','Ground','Special','Lowers opponent's Accuracy.',20,100,10,NULL,100,2
'Multi-Attack','Normal','Physical','Type matches user's current type.',90,100,10,NULL,NULL,7
'Mystical Fire','Fire','Special','Lowers opponent's Special Attack.',75,100,10,NULL,100,6
'Nasty Plot','Dark','Status','Sharply raises user's Special Attack.',NULL,NULL,20,NULL,NULL,4
'Natural Gift','Normal','Physical','Power and type depend on the user's held berry.',NULL,100,15,NULL,NULL,4
'Nature Power','Normal','Status','Uses a certain move based on the current terrain.',NULL,NULL,20,TM96,NULL,3
'Nature's Madness','Fairy','Special','Halves the foe's HP.',NULL,90,10,NULL,NULL,7
'Needle Arm','Grass','Physical','May cause flinching.',60,100,15,NULL,30,3
'Never-Ending Nightmare','Ghost','Z-Move','Ghost type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Night Daze','Dark','Special','May lower opponent's Accuracy.',85,95,10,NULL,40,5
'Night Shade','Ghost','Special','Inflicts damage equal to user's level.',NULL,100,15,NULL,NULL,1
'Night Slash','Dark','Physical','High critical hit ratio.',70,100,15,NULL,NULL,4
'Nightmare','Ghost','Status','The sleeping opponent loses 25% of its max HP each turn.',NULL,100,15,NULL,NULL,2
'Noble Roar','Normal','Status','Lowers opponent's Attack and Special Attack.',NULL,100,30,NULL,NULL,6
'Nuzzle','Electric','Physical','Paralyzes opponent.',20,100,20,NULL,100,6
'Oblivion Wing','Flying','Special','User recovers most of the HP inflicted on opponent.',80,100,10,NULL,NULL,6
'Oceanic Operetta','Water','Special','Primarina-exclusive Z-Move.',195,NULL,1,NULL,NULL,7
'Octazooka','Water','Special','May lower opponent's Accuracy.',65,85,10,NULL,50,2
'Odor Sleuth','Normal','Status','"Resets opponent's Evasiveness', Normal-type and Fighting-type attacks can now hit Ghosts, and Ghost-type attacks hit Normal.",NULL,NULL,40,NULL,NULL,3
'Ominous Wind','Ghost','Special','May raise all user's stats at once.',60,100,5,NULL,10,4
'Origin Pulse','Water','Special','Hits all adjacent opponents.',110,85,10,NULL,NULL,6
'Outrage','Dragon','Physical','User attacks for 2-3 turns but then becomes confused.',120,100,10,NULL,NULL,2
'Overheat','Fire','Special','Sharply lowers user's Special Attack.',130,90,5,TM50,NULL,3
'Pain Split','Normal','Status','The user's and opponent's HP becomes the average of both.',NULL,NULL,20,NULL,NULL,2
'Parabolic Charge','Electric','Special','User recovers half the HP inflicted on opponent.',65,100,20,NULL,NULL,6
'Parting Shot','Dark','Status','Lowers opponent's Attack and Special Attack then switches out. ',NULL,100,20,NULL,NULL,6
'Pay Day','Normal','Physical','A small amount of money is gained after the battle resolves.',40,100,20,NULL,NULL,1
'Payback','Dark','Physical','Power doubles if the user was attacked first.',50,100,10,TM66,NULL,4
'Peck','Flying','Physical','',35,100,35,NULL,NULL,1
'Perish Song','Normal','Status','Any Pokémon in play when this attack is used faints in 3 turns.',NULL,NULL,5,NULL,NULL,2
'Petal Blizzard','Grass','Physical','Hits all adjacent Pokémon.',90,100,15,NULL,NULL,6
'Petal Dance','Grass','Special','User attacks for 2-3 turns but then becomes confused.',120,100,10,NULL,NULL,1
'Phantom Force','Ghost','Physical','"Disappears on first turn', attacks on second. Can strike through Protect/Detect.",90,100,10,NULL,NULL,6
'Photon Geyser','Psychic','Special','"Uses Attack or Special Attack stat', whichever is higher.",100,100,5,NULL,NULL,7
'Pika Papow','Electric','Special','Power increases when player's bond is stronger.',NULL,∞,20,NULL,NULL,7
'Pin Missile','Bug','Physical','Hits 2-5 times in one turn.',25,95,20,NULL,NULL,1
'Plasma Fists','Electric','Physical','Changes Normal-type moves to Electric-type moves.',100,100,15,NULL,NULL,7
'Play Nice','Normal','Status','Lowers opponent's Attack. Always hits.',NULL,NULL,20,NULL,NULL,6
'Play Rough','Fairy','Physical','May lower opponent's Attack.',90,90,10,NULL,10,6
'Pluck','Flying','Physical','"If the opponent is holding a berry', its effect is stolen by user.",60,100,20,NULL,NULL,4
'Poison Fang','Poison','Physical','May badly poison opponent.',50,100,15,NULL,50,3
'Poison Gas','Poison','Status','Poisons opponent.',NULL,90,40,NULL,NULL,1
'Poison Jab','Poison','Physical','May poison the opponent.',80,100,20,TM84,30,4
'Poison Powder','Poison','Status','Poisons opponent.',NULL,75,35,NULL,NULL,1
'Poison Sting','Poison','Physical','May poison the opponent.',15,100,35,NULL,30,1
'Poison Tail','Poison','Physical','High critical hit ratio. May poison opponent.',50,100,25,NULL,10,3
'Pollen Puff','Bug','Special','"The user attacks the enemy with a pollen puff that explodes. If the target is an ally', it gives the ally a pollen puff that restores its HP instead.",90,100,15,NULL,NULL,7
'Pound','Normal','Physical','',40,100,35,NULL,NULL,1
'Powder','Bug','Status','Damages Pokémon using Fire type moves.',NULL,100,20,NULL,NULL,6
'Powder Snow','Ice','Special','May freeze opponent.',40,100,25,NULL,10,2
'Power Gem','Rock','Special','',80,100,20,NULL,NULL,4
'Power Split','Psychic','Status','Averages Attack and Special Attack with the target.',NULL,NULL,10,NULL,NULL,5
'Power Swap','Psychic','Status','User and opponent swap Attack and Special Attack.',NULL,NULL,10,NULL,NULL,4
'Power Trick','Psychic','Status','User's own Attack and Defense switch.',NULL,NULL,10,NULL,NULL,4
'Power Trip','Dark','Physical','"The user boasts its strength and attacks the target. The more the user's stats are raised', the greater the move's power.",20,100,10,NULL,NULL,7
'Power Whip','Grass','Physical','',120,85,10,NULL,NULL,4
'Power-Up Punch','Fighting','Physical','Raises Attack.',40,100,10,NULL,100,6
'Precipice Blades','Ground','Physical','Hits all adjacent opponents.',120,85,10,NULL,NULL,6
'Present','Normal','Physical','Either deals damage or heals.',NULL,90,15,NULL,NULL,2
'Prismatic Laser','Psychic','Special','The user shoots powerful lasers using the power of a prism. The user can't move on the next turn.',160,100,10,NULL,NULL,7
'Protect','Normal','Status','"Protects the user', but may fail if used consecutively.",NULL,NULL,10,TM17,NULL,2
'Psybeam','Psychic','Special','May confuse opponent.',65,100,20,NULL,10,1
'Psych Up','Normal','Status','Copies the opponent's stat changes.',NULL,NULL,10,TM77,NULL,2
'Psychic','Psychic','Status','May lower opponent's Special Defense.',90,100,10,TM29,10,1
'Psychic Fangs','Psychic','Physical','The user bites the target with its psychic capabilities. This can also destroy Light Screen and Reflect.',85,100,10,NULL,NULL,7
'Psychic Terrain','Psychic','Status','Prevents priority moves from being used for 5 turns.',NULL,NULL,10,NULL,NULL,7
'Psycho Boost','Psychic','Special','Sharply lowers user's Special Attack.',140,90,5,NULL,NULL,3
'Psycho Cut','Psychic','Physical','High critical hit ratio.',70,100,20,NULL,NULL,4
'Psycho Shift','Psychic','Status','"Gives the opponent the user's status condition', if it hits.",NULL,90,10,NULL,NULL,4
'Psyshock','Psychic','Special','"Inflicts damage based on the target's Defense', not Special Defense.",80,100,10,TM03,NULL,5
'Psystrike','Psychic','Special','"Inflicts damage based on the target's Defense', not Special Defense.",100,100,10,NULL,NULL,5
'Psywave','Psychic','Special','Inflicts damage 50-150% of user's level.',NULL,80,15,NULL,NULL,1
'Pulverizing Pancake','Normal','Physical','Snorlax-exclusive Normal type Z-Move.',210,NULL,1,NULL,NULL,7
'Punishment','Dark','Physical','Power increases when opponent's stats have been raised.',NULL,100,5,NULL,NULL,4
'Purify','Poison','Status','"The user heals the target's status condition. If the move succeeds', it also restores the user's own HP.",NULL,NULL,20,NULL,NULL,7
'Pursuit','Dark','Physical','Double power if the opponent is switching out.',40,100,20,NULL,NULL,2
'Quash','Dark','Status','Makes the target act last this turn.',NULL,100,15,TM60,NULL,5
'Quick Attack','Normal','Physical','User attacks first.',40,100,30,NULL,NULL,1
'Quick Guard','Fighting','Status','Protects the user's team from high-priority moves.',NULL,NULL,15,NULL,NULL,5
'Quiver Dance','Bug','Status','"Raises user's Special Attack', Special Defense and Speed.",NULL,NULL,20,NULL,NULL,5
'Rage','Normal','Physical','Raises user's Attack when hit.',20,100,20,NULL,NULL,1
'Rage Powder','Bug','Status','"Forces attacks to hit user', not team-mates.",NULL,NULL,20,NULL,NULL,5
'Rain Dance','Water','Status','Makes it rain for 5 turns.',NULL,NULL,5,TM18,NULL,2
'Rapid Spin','Normal','Physical','Removes effects of trap moves.',20,100,40,NULL,NULL,2
'Razor Leaf','Grass','Physical','High critical hit ratio.',55,95,25,NULL,NULL,1
'Razor Shell','Water','Physical','May lower opponent's Defense.',75,95,10,NULL,50,5
'Razor Wind','Normal','Special','"Charges on first turn', attacks on second. High critical hit ratio.",80,100,10,NULL,NULL,1
'Recover','Normal','Status','User recovers half its max HP.',NULL,NULL,10,NULL,NULL,1
'Recycle','Normal','Status','User's used hold item is restored.',NULL,NULL,10,NULL,NULL,3
'Reflect','Psychic','Status','Halves damage from Physical attacks for 5 turns.',NULL,NULL,20,TM33,NULL,1
'Reflect Type','Normal','Status','User becomes the target's type.',NULL,NULL,15,NULL,NULL,5
'Refresh','Normal','Status','"Cures paralysis', poison, and burns.",NULL,NULL,20,NULL,NULL,3
'Relic Song','Normal','Special','May put the target to sleep.',75,100,10,NULL,10,5
'Rest','Psychic','Status','"User sleeps for 2 turns', but user is fully healed.",NULL,NULL,10,TM44,NULL,1
'Retaliate','Normal','Physical','Inflicts double damage if a teammate fainted on the last turn.',70,100,5,NULL,NULL,5
'Return','Normal','Physical','Power increases with higher Friendship.',NULL,100,20,TM27,NULL,2
'Revelation Dance','Normal','Status','Type changes based on Oricorio's form.',90,100,15,NULL,NULL,7
'Revenge','Fighting','Physical','Power increases if user was hit first.',60,100,10,NULL,NULL,3
'Reversal','Fighting','Physical','"The lower the user's HP', the higher the power.",NULL,100,15,NULL,NULL,2
'Roar','Normal','Status','"In battles', the opponent switches. In the wild, the Pokémon runs.",NULL,NULL,20,TM05,NULL,1
'Roar of Time','Dragon','Special','User must recharge next turn.',150,90,5,NULL,NULL,4
'Rock Blast','Rock','Physical','Hits 2-5 times in one turn.',25,90,10,NULL,NULL,3
'Rock Climb','Normal','Physical','May confuse opponent.',90,85,20,NULL,20,4
'Rock Polish','Rock','Status','Sharply raises user's Speed.',NULL,NULL,20,TM69,NULL,4
'Rock Slide','Rock','Physical','May cause flinching.',75,90,10,TM80,30,1
'Rock Smash','Fighting','Physical','May lower opponent's Defense.',40,100,15,NULL,50,2
'Rock Throw','Rock','Physical','',50,90,15,NULL,NULL,1
'Rock Tomb','Rock','Physical','Lowers opponent's Speed.',60,95,15,TM39,100,3
'Rock Wrecker','Rock','Physical','User must recharge next turn.',150,90,5,NULL,NULL,4
'Role Play','Psychic','Status','User copies the opponent's Ability.',NULL,NULL,15,NULL,NULL,3
'Rolling Kick','Fighting','Physical','May cause flinching.',60,85,15,NULL,30,1
'Rollout','Rock','Physical','Doubles in power each turn for 5 turns.',30,90,20,NULL,NULL,2
'Roost','Flying','Status','User recovers half of its max HP and loses the Flying type temporarily.',NULL,NULL,10,TM19,NULL,4
'Rototiller','Ground','Status','Raises Attack and Special Attack of Grass-types.',NULL,NULL,10,NULL,NULL,6
'Round','Normal','Special','Power increases if teammates use it in the same turn.',60,100,15,TM48,NULL,5
'Sacred Fire','Fire','Physical','May burn opponent.',100,95,5,NULL,50,2
'Sacred Sword','Fighting','Physical','Ignores opponent's stat changes.',90,100,20,NULL,NULL,5
'Safeguard','Normal','Status','The user's party is protected from status conditions.',NULL,NULL,25,TM20,NULL,2
'Sand Attack','Ground','Status','Lowers opponent's Accuracy.',NULL,100,15,NULL,NULL,1
'Sand Tomb','Ground','Physical','"Traps opponent', damaging them for 4-5 turns.",35,85,15,NULL,NULL,3
'Sandstorm','Rock','Status','Creates a sandstorm for 5 turns.',NULL,NULL,10,TM37,NULL,2
'Sappy Seed','Grass','Physical','Drains HP from opponent each turn.',90,100,15,NULL,100,7
'Savage Spin-Out','Bug','Z-Move','Bug type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Scald','Water','Special','May burn opponent.',80,100,15,TM55,30,5
'Scary Face','Normal','Status','Sharply lowers opponent's Speed.',NULL,100,10,NULL,NULL,2
'Scratch','Normal','Physical','',40,100,35,NULL,NULL,1
'Screech','Normal','Status','Sharply lowers opponent's Defense.',NULL,85,40,NULL,NULL,1
'Searing Shot','Fire','Special','May burn opponent.',100,100,5,NULL,30,5
'Searing Sunraze Smash','Steel','Physical','Solgaleo-exclusive Z-Move.',200,NULL,1,NULL,NULL,7
'Secret Power','Normal','Physical','Effects of the attack vary with the location.',70,100,20,NULL,30,3
'Secret Sword','Fighting','Special','"Inflicts damage based on the target's Defense', not Special Defense.",85,100,10,NULL,NULL,5
'Seed Bomb','Grass','Physical','',80,100,15,NULL,NULL,4
'Seed Flare','Grass','Special','May lower opponent's Special Defense.',120,85,5,NULL,40,4
'Seismic Toss','Fighting','Physical','Inflicts damage equal to user's level.',NULL,100,20,NULL,NULL,1
'Self-Destruct','Normal','Physical','User faints.',200,100,5,NULL,NULL,1
'Shadow Ball','Ghost','Special','May lower opponent's Special Defense.',80,100,15,TM30,20,2
'Shadow Bone','Ghost','Physical','The user attacks by beating the target with a bone that contains a spirit. This may also lower the target's Defense stat.',85,100,10,NULL,NULL,7
'Shadow Claw','Ghost','Physical','High critical hit ratio.',70,100,15,TM65,NULL,4
'Shadow Force','Ghost','Physical','"Disappears on first turn', attacks on second. Can strike through Protect/Detect.",120,100,5,NULL,NULL,4
'Shadow Punch','Ghost','Physical','Ignores Accuracy and Evasiveness.',60,∞,20,NULL,NULL,3
'Shadow Sneak','Ghost','Physical','User attacks first.',40,100,30,NULL,NULL,4
'Sharpen','Normal','Status','Raises user's Attack.',NULL,NULL,30,NULL,NULL,1
'Shattered Psyche','Psychic','Z-Move','Psychic type Z-Move.',NULL,NULL,1,NULL,NULL,7
'Sheer Cold','Ice','Special','"One-Hit-KO', if it hits.",NULL,NULL,5,NULL,NULL,3
'Shell Smash','Normal','Status','"Sharply raises user's Attack', Special Attack and Speed but lowers Defense and Special Defense.",NULL,NULL,15,NULL,NULL,5
'Shell Trap','Fire','Special','Deals more damage to opponent if hit by a Physical move.',150,100,5,NULL,NULL,7
'Shift Gear','Steel','Status','Raises user's Attack and sharply raises Speed.',NULL,NULL,10,NULL,NULL,5
'Shock Wave','Electric','Special','Ignores Accuracy and Evasiveness.',60,∞,20,NULL,NULL,3
'Shore Up','Ground','Status','The user regains up to half of its max HP. It restores more HP in a sandstorm.',NULL,NULL,10,NULL,NULL,7
'Signal Beam','Bug','Special','May confuse opponent.',75,100,15,NULL,10,3
'Silver Wind','Bug','Special','May raise all stats of user at once.',60,100,5,NULL,10,3
'Simple Beam','Normal','Status','Changes target's ability to Simple.',NULL,100,15,NULL,NULL,5
'Sing','Normal','Status','Puts opponent to sleep.',NULL,55,15,NULL,100,1
'Sinister Arrow Raid','Ghost','Physical','Decidueye-exclusive Z-Move.',180,NULL,1,NULL,NULL,7
'Sizzly Slide','Fire','Physical','Burns the opponent.',90,100,15,NULL,NULL,7
'Sketch','Normal','Status','Permanently copies the opponent's last move.',NULL,NULL,1,NULL,NULL,2
'Skill Swap','Psychic','Status','The user swaps Abilities with the opponent.',NULL,NULL,10,NULL,NULL,3
'Skull Bash','Normal','Physical','"Raises Defense on first turn', attacks on second.",130,100,10,NULL,100,1
'Sky Attack','Flying','Physical','"Charges on first turn', attacks on second. May cause flinching.",140,90,5,NULL,30,1
'Sky Drop','Flying','Physical','"Takes opponent into the air on first turn', drops them on second turn.",60,100,10,TM58,NULL,5
'Sky Uppercut','Fighting','Physical','"Hits the opponent', even during Fly.",85,90,15,NULL,NULL,3
'Slack Off','Normal','Status','User recovers half its max HP.',NULL,NULL,10,NULL,NULL,3
'Slam','Normal','Physical','',80,75,20,NULL,NULL,1
'Slash','Normal','Physical','High critical hit ratio.',70,100,20,NULL,NULL,1
'Sleep Powder','Grass','Status','Puts opponent to sleep.',NULL,75,15,NULL,NULL,1
'Sleep Talk','Normal','Status','User performs one of its own moves while sleeping.',NULL,NULL,10,TM88,NULL,2
'Sludge','Poison','Special','May poison opponent.',65,100,20,NULL,30,1
'Sludge Bomb','Poison','Special','May poison opponent.',90,100,10,TM36,30,2
'Sludge Wave','Poison','Special','May poison opponent.',95,100,10,TM34,10,5
'Smack Down','Rock','Physical','Makes Flying-type Pokémon vulnerable to Ground moves.',50,100,15,TM23,NULL,5
'Smart Strike','Steel','Physical','The user stabs the target with a sharp horn. This attack never misses.',70,NULL,10,TM67,NULL,7
'Smelling Salts','Normal','Physical','"Power doubles if opponent is paralyzed', but cures it.",70,100,10,NULL,NULL,3
'Smog','Poison','Special','May poison opponent.',30,70,20,NULL,40,1
'Smokescreen','Normal','Status','Lowers opponent's Accuracy.',NULL,100,20,NULL,NULL,1
'Snarl','Dark','Special','Lowers opponent's Special Attack.',55,95,15,TM95,100,5
'Snatch','Dark','Status','Steals the effects of the opponent's next move.',NULL,NULL,10,NULL,NULL,3
'Snore','Normal','Special','Can only be used if asleep. May cause flinching.',50,100,15,NULL,30,2
'Soak','Water','Status','Changes the target's type to water.',NULL,100,20,NULL,NULL,5
'Soft-Boiled','Normal','Status','User recovers half its max HP.',NULL,NULL,10,NULL,NULL,1
